stage	name	category	piece	tasks	fixed_ns	compute_ns	dram_bytes_per_task	no_producer_dram_bytes_per_task	dram_rate_cap_gbps	inflight_bytes_per_task
91	serving.s91	fused_attention	3	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	4	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	5	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	6	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	7	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	8	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	9	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	10	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	11	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	12	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	13	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	14	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	15	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	16	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	17	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	18	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	19	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	20	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	21	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	22	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	23	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	24	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	25	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	26	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	59	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	60	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	61	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	62	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	63	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	64	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	65	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	66	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
91	serving.s91	fused_attention	67	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
91	serving.s91	fused_attention	68	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	69	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	70	1	622.0237204	0	0	0	981.58292300000005	16
91	serving.s91	fused_attention	71	1	622.0237204	0	0	0	981.58292300000005	16
92	serving.s92	attention_merge	0	8	1836.2836440000001	986.08695644159991	0	0	0	16
93	serving.s93	gemm	0	64	3335.3398889999999	6244.1563917670401	131072	131072	20.991146245603211	57344
94	serving.s94	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
95	serving.s95	swiglu_gemm	0	128	4161.6971670000003	16384.414548493369	524288	524288	31.99919035545954	65536
96	serving.s96	gemm	0	64	3335.3398889999999	24976.62556706816	524288	524288	20.991146245603211	57344
97	serving.s97	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
98	serving.s98	gemm	0	96	2802.4777519999998	10772.36962888704	131072	131072	12.167425043466677	61440
99	serving.s99	fused_attention	0	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	1	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	2	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	3	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	4	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	5	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	6	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	7	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	8	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	9	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	10	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	11	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	12	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	13	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	14	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	15	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	16	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	17	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	18	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	19	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	20	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	21	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	22	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	23	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	24	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	25	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	26	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	59	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	60	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	61	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	62	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	63	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	64	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	65	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	66	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
99	serving.s99	fused_attention	67	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
99	serving.s99	fused_attention	68	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	69	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	70	1	622.0237204	0	0	0	981.58292300000005	16
99	serving.s99	fused_attention	71	1	622.0237204	0	0	0	981.58292300000005	16
100	serving.s100	attention_merge	0	8	1836.2836440000001	986.08695644159991	0	0	0	16
101	serving.s101	gemm	0	64	3335.3398889999999	6244.1563917670401	131072	131072	20.991146245603211	57344
102	serving.s102	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
103	serving.s103	swiglu_gemm	0	128	4161.6971670000003	16384.414548493369	524288	524288	31.99919035545954	65536
104	serving.s104	gemm	0	64	3335.3398889999999	24976.62556706816	524288	524288	20.991146245603211	57344
105	serving.s105	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
106	serving.s106	gemm	0	96	2802.4777519999998	10772.36962888704	131072	131072	12.167425043466677	61440
107	serving.s107	fused_attention	0	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	1	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	2	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	3	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	4	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	5	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	6	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	7	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	8	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	9	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	10	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	11	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	12	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	13	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	14	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	15	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	16	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	17	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	18	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	19	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	20	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	21	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	22	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	23	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	24	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	25	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	26	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	59	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	60	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	61	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	62	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	63	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	64	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	65	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	66	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
107	serving.s107	fused_attention	67	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
107	serving.s107	fused_attention	68	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	69	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	70	1	622.0237204	0	0	0	981.58292300000005	16
107	serving.s107	fused_attention	71	1	622.0237204	0	0	0	981.58292300000005	16
108	serving.s108	attention_merge	0	8	1836.2836440000001	986.08695644159991	0	0	0	16
109	serving.s109	gemm	0	64	3335.3398889999999	6244.1563917670401	131072	131072	20.991146245603211	57344
110	serving.s110	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
111	serving.s111	swiglu_gemm	0	128	4161.6971670000003	16384.414548493369	524288	524288	31.99919035545954	65536
112	serving.s112	gemm	0	64	3335.3398889999999	24976.62556706816	524288	524288	20.991146245603211	57344
113	serving.s113	rmsnorm	0	1	835.17943409999998	1321.3112487936	4096	4096	3.0999509038765702	4096
114	serving.s114	gemm	0	96	2802.4777519999998	10772.36962888704	131072	131072	12.167425043466677	61440
115	serving.s115	fused_attention	0	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	1	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	2	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	3	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	4	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
115	serving.s115	fused_attention	5	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	6	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	7	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	8	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	9	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	10	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	11	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	12	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	13	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
115	serving.s115	fused_attention	14	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	15	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	16	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	17	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	18	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	19	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	20	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	21	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	22	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
115	serving.s115	fused_attention	23	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	24	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	25	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	26	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	27	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	28	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	29	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	30	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	31	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
115	serving.s115	fused_attention	32	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	33	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	34	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	35	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	36	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	37	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	38	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	39	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	40	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
115	serving.s115	fused_attention	41	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	42	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	43	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	44	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	45	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	46	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	47	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	48	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	49	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
115	serving.s115	fused_attention	50	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	51	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	52	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	53	1	622.0237204	0	0	0	981.58292300000005	16
115	serving.s115	fused_attention	54	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	55	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	56	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	57	1	4037.7361040000001	2750.2684319462401	33024	33024	12.007555195850616	16384
115	serving.s115	fused_attention	58	1	4037.7361040000001	1406.6258392396801	16384	16384	11.647731431448751	16384
